tm,branch_id,ta,wd,ws,rn_day,rn_hr1,hm,si,ta_chi,heat_demand
2021-05-02 12:00:00,D,14.7,9.3,1.0,1.0,0.0,24.4,3.36,16.0,103
2021-05-02 13:00:00,D,16.4,336.2,1.9,1.0,0.0,21.8,3.35,17.1,102
2021-05-02 14:00:00,D,17.4,282.7,1.2,1.0,0.0,19.1,3.16,18.0,100
2021-05-02 15:00:00,D,18.1,217.6,0.1,1.0,0.0,17.5,2.99,18.4,95
2021-05-02 16:00:00,D,17.7,272.4,2.3,1.0,0.0,23.0,2.46,18.0,89
2021-05-02 17:00:00,D,17.5,288.6,2.1,1.0,0.0,22.8,1.8,17.8,86
2021-05-02 18:00:00,D,15.9,275.5,2.3,1.0,0.0,22.9,1.09,16.0,87
2021-05-02 19:00:00,D,14.9,360.0,0.0,1.0,0.0,22.0,0.34,15.0,90
2021-05-02 20:00:00,D,13.7,270.4,0.4,1.0,0.0,24.3,0.0,13.9,94
2021-05-02 21:00:00,D,12.2,360.0,0.0,1.0,0.0,28.9,-99.0,12.8,109
2021-05-02 22:00:00,D,11.0,147.8,0.4,1.0,0.0,32.9,-99.0,11.8,131
2021-05-02 23:00:00,D,10.5,360.0,0.0,1.0,0.0,37.4,-99.0,11.3,134
2021-05-03 00:00:00,D,9.7,144.3,0.3,1.0,0.0,41.7,-99.0,10.6,123
2021-05-03 01:00:00,D,9.8,153.0,0.1,0.0,0.0,41.2,-99.0,10.3,94
2021-05-03 02:00:00,D,8.2,170.5,0.4,0.0,0.0,44.4,-99.0,9.4,89
2021-05-03 03:00:00,D,7.7,360.0,0.0,0.0,0.0,45.5,-99.0,9.0,85
2021-05-03 04:00:00,D,7.3,129.3,0.3,0.0,0.0,46.7,-99.0,8.6,85
2021-05-03 05:00:00,D,7.1,360.0,0.0,0.0,0.0,47.1,-99.0,8.5,90
2021-05-03 06:00:00,D,7.4,127.6,0.8,0.0,0.0,46.8,0.0,8.7,105
2021-05-03 07:00:00,D,9.2,127.9,0.9,0.0,0.0,42.9,0.31,10.7,127
2021-05-03 08:00:00,D,10.8,156.3,1.3,0.0,0.0,35.5,0.99,12.4,149
2021-05-03 09:00:00,D,12.8,140.8,1.4,0.0,0.0,30.2,1.76,14.1,153
2021-05-03 10:00:00,D,15.0,168.2,1.5,0.0,0.0,25.2,2.38,15.6,144
2021-05-03 11:00:00,D,16.0,173.6,1.7,0.0,0.0,20.7,2.9,16.7,122
2021-05-03 12:00:00,D,17.7,171.8,2.3,0.0,0.0,18.4,3.23,17.6,101
2021-05-03 13:00:00,D,18.9,172.1,1.6,0.0,0.0,16.5,3.31,18.5,85
2021-05-03 14:00:00,D,19.5,185.4,1.0,0.0,0.0,16.6,3.15,19.1,71
2021-05-03 15:00:00,D,19.6,258.9,0.6,0.0,0.0,13.6,2.92,19.0,63
2021-05-03 16:00:00,D,20.1,247.2,0.7,0.0,0.0,14.1,2.38,19.3,59
2021-05-03 17:00:00,D,19.2,279.3,1.6,0.0,0.0,18.7,1.58,19.0,60
2021-05-03 18:00:00,D,17.4,275.2,1.8,0.0,0.0,22.8,0.68,17.4,65
2021-05-03 19:00:00,D,16.5,277.1,1.0,0.0,0.0,24.5,0.22,16.4,78
2021-05-03 20:00:00,D,15.5,282.4,0.6,0.0,0.0,24.4,0.0,15.3,104
2021-05-03 21:00:00,D,14.4,266.8,0.9,0.0,0.0,24.2,-99.0,14.2,136
2021-05-03 22:00:00,D,12.8,175.3,0.5,0.0,0.0,28.4,-99.0,13.2,147
2021-05-03 23:00:00,D,12.3,143.8,0.8,0.0,0.0,32.4,-99.0,12.7,141
2021-05-04 00:00:00,D,11.6,360.0,0.0,0.0,0.0,34.5,-99.0,12.3,119
2021-05-04 01:00:00,D,11.6,273.8,1.5,0.0,0.0,33.3,-99.0,12.4,116
2021-05-04 02:00:00,D,11.1,360.0,0.0,0.0,0.0,35.6,-99.0,12.2,109
2021-05-04 03:00:00,D,11.2,135.0,0.2,0.0,0.0,35.4,-99.0,12.0,105
2021-05-04 04:00:00,D,11.4,259.6,0.6,0.0,0.0,34.1,-99.0,12.5,100
2021-05-04 05:00:00,D,11.2,288.7,0.3,0.0,0.0,35.2,-99.0,12.5,99
2021-05-04 06:00:00,D,12.5,175.4,0.2,0.0,0.0,31.2,0.0,13.4,109
2021-05-04 07:00:00,D,13.0,360.0,0.0,0.0,0.0,32.1,0.0,14.0,122
2021-05-04 08:00:00,D,13.3,123.0,0.3,0.0,0.0,32.4,0.01,14.3,131
2021-05-04 09:00:00,D,13.7,156.5,0.9,0.0,0.0,33.2,0.23,14.9,124
2021-05-04 10:00:00,D,13.1,141.7,3.1,0.0,0.0,40.4,0.15,14.6,107
2021-05-04 11:00:00,D,12.5,149.1,3.2,0.5,0.5,43.5,0.46,14.8,98
2021-05-04 12:00:00,D,14.0,171.2,1.7,0.5,0.0,41.0,0.99,16.1,94
2021-05-04 13:00:00,D,15.4,163.2,2.4,0.5,0.0,38.4,1.1,17.3,89
2021-05-04 14:00:00,D,16.0,173.5,1.1,0.5,0.0,38.7,0.44,17.9,82
2021-05-04 15:00:00,D,14.9,173.1,0.4,3.5,3.0,47.8,0.19,17.6,70
2021-05-04 16:00:00,D,15.7,270.0,0.5,7.0,3.5,50.6,0.38,18.5,63
2021-05-04 17:00:00,D,16.7,360.0,0.0,7.5,0.5,50.4,0.28,19.1,69
2021-05-04 18:00:00,D,16.7,142.0,1.2,7.5,0.0,47.0,0.18,19.2,77
2021-05-04 19:00:00,D,16.4,30.5,0.4,7.5,0.0,48.5,0.05,18.8,99
2021-05-04 20:00:00,D,15.9,148.3,0.7,9.0,1.5,50.0,0.0,18.3,123
2021-05-04 21:00:00,D,15.3,17.1,1.0,10.5,1.5,51.6,-99.0,18.1,138
2021-05-04 22:00:00,D,15.0,351.9,0.8,13.0,2.5,52.1,-99.0,17.9,141
2021-05-04 23:00:00,D,14.5,338.4,1.4,17.5,4.5,51.6,-99.0,17.2,132
2021-05-05 00:00:00,D,13.7,323.2,1.6,18.5,1.0,50.2,-99.0,16.4,79
2021-05-05 01:00:00,D,13.4,297.4,0.4,0.0,0.0,49.0,-99.0,15.8,114
2021-05-05 02:00:00,D,13.5,277.9,1.0,0.5,0.5,48.0,-99.0,15.7,97
2021-05-05 03:00:00,D,12.9,306.0,1.7,0.5,0.0,46.1,-99.0,15.0,89
2021-05-05 04:00:00,D,12.2,252.1,0.1,0.5,0.0,44.8,-99.0,14.1,87
2021-05-05 05:00:00,D,11.5,338.0,0.1,0.5,0.0,45.8,-99.0,13.4,91
2021-05-05 06:00:00,D,11.0,274.2,1.4,0.5,0.0,43.6,0.0,12.9,96
2021-05-05 07:00:00,D,11.9,161.4,2.0,0.5,0.0,44.5,0.09,13.6,106
2021-05-05 08:00:00,D,12.3,167.6,1.9,0.5,0.0,41.8,0.43,14.3,112
2021-05-05 09:00:00,D,13.0,268.1,2.7,0.5,0.0,36.7,1.36,14.8,109
2021-05-05 10:00:00,D,13.6,262.1,2.1,0.5,0.0,32.4,2.28,15.3,91
2021-05-05 11:00:00,D,15.4,280.7,2.4,0.5,0.0,29.9,3.04,16.5,87
2021-05-05 12:00:00,D,16.6,279.4,2.3,0.5,0.0,18.9,3.44,17.2,84
2021-05-05 13:00:00,D,17.6,282.6,2.7,0.5,0.0,18.2,3.51,17.6,82
2021-05-05 14:00:00,D,16.8,266.3,2.9,0.5,0.0,20.5,3.46,17.2,82
2021-05-05 15:00:00,D,17.7,288.7,2.7,0.5,0.0,13.0,3.12,17.3,91
2021-05-05 16:00:00,D,17.3,269.1,3.4,0.5,0.0,11.8,2.61,16.4,107
2021-05-05 17:00:00,D,17.3,264.9,2.5,0.5,0.0,10.0,1.9,16.3,116
2021-05-05 18:00:00,D,16.3,266.0,2.6,0.5,0.0,14.1,1.18,15.4,124
2021-05-05 19:00:00,D,14.7,275.8,2.0,0.5,0.0,21.7,0.4,14.2,127
2021-05-05 20:00:00,D,13.5,172.1,0.6,0.5,0.0,24.6,0.0,13.3,129
2021-05-05 21:00:00,D,12.5,126.1,0.8,0.5,0.0,25.7,-99.0,12.4,126
2021-05-05 22:00:00,D,12.0,281.4,0.2,0.5,0.0,25.7,-99.0,11.7,121
2021-05-05 23:00:00,D,10.4,160.7,0.9,0.5,0.0,32.1,-99.0,10.7,110
2021-05-06 00:00:00,D,9.5,155.5,0.3,0.5,0.0,35.6,-99.0,10.1,100
2021-05-06 01:00:00,D,8.8,360.0,0.0,0.0,0.0,38.5,-99.0,9.6,58
2021-05-06 02:00:00,D,8.8,171.0,1.0,0.0,0.0,38.2,-99.0,9.5,79
2021-05-06 03:00:00,D,8.4,158.4,0.8,0.0,0.0,37.2,-99.0,9.1,100
2021-05-06 04:00:00,D,8.0,146.1,0.4,0.0,0.0,39.1,-99.0,8.8,106
2021-05-06 05:00:00,D,7.3,149.8,0.6,0.0,0.0,40.2,-99.0,8.4,110
2021-05-06 06:00:00,D,7.0,167.8,0.3,0.0,0.0,40.5,0.0,8.1,122
2021-05-06 07:00:00,D,9.0,141.4,1.0,0.0,0.0,34.8,0.39,10.1,127
2021-05-06 08:00:00,D,12.1,150.7,2.6,0.0,0.0,24.7,1.07,12.7,133
2021-05-06 09:00:00,D,14.1,149.3,2.8,0.0,0.0,21.4,1.63,14.6,122
2021-05-06 10:00:00,D,15.9,135.0,2.4,0.0,0.0,18.8,2.23,15.9,112
2021-05-06 11:00:00,D,18.7,172.0,2.5,0.0,0.0,14.2,2.62,17.9,93
2021-05-06 12:00:00,D,19.4,175.4,2.4,0.0,0.0,13.3,2.27,18.8,85
2021-05-06 13:00:00,D,21.0,166.3,1.4,0.0,0.0,14.3,3.09,20.3,80
2021-05-06 14:00:00,D,22.3,179.8,2.2,0.0,0.0,15.0,2.88,21.6,77
2021-05-06 15:00:00,D,21.8,270.2,3.6,0.0,0.0,17.7,2.44,21.2,72
2021-05-06 16:00:00,D,21.2,273.2,3.1,0.0,0.0,17.0,2.1,20.9,72
2021-05-06 17:00:00,D,20.1,270.6,1.9,0.0,0.0,18.1,0.98,19.7,72
2021-05-06 18:00:00,D,20.1,168.0,0.5,0.0,0.0,15.9,0.52,19.2,83
2021-05-06 19:00:00,D,19.4,184.5,0.6,0.0,0.0,13.7,0.29,18.0,96
2021-05-06 20:00:00,D,17.8,290.9,0.5,0.0,0.0,14.6,0.01,16.4,118
2021-05-06 21:00:00,D,16.6,173.7,1.0,0.0,0.0,16.8,-99.0,15.3,125
2021-05-06 22:00:00,D,16.4,141.7,0.9,0.0,0.0,14.5,-99.0,14.7,116
2021-05-06 23:00:00,D,15.2,148.3,1.5,0.0,0.0,17.6,-99.0,13.9,109
2021-05-07 00:00:00,D,14.0,360.0,0.0,0.0,0.0,22.4,-99.0,13.2,97
2021-05-07 01:00:00,D,13.1,303.4,0.4,0.0,0.0,24.2,-99.0,12.6,101
2021-05-07 02:00:00,D,11.9,360.0,0.0,0.0,0.0,28.9,-99.0,12.0,102
2021-05-07 03:00:00,D,11.9,360.0,0.0,0.0,0.0,29.8,-99.0,12.2,101
2021-05-07 04:00:00,D,12.4,360.0,0.0,0.0,0.0,29.3,-99.0,13.0,102
2021-05-07 05:00:00,D,12.5,274.9,1.1,0.0,0.0,30.3,-99.0,13.3,109
2021-05-07 06:00:00,D,14.1,148.0,2.8,0.0,0.0,23.2,0.0,14.2,116
2021-05-07 07:00:00,D,14.4,158.7,0.5,0.0,0.0,24.0,0.32,14.7,118
2021-05-07 08:00:00,D,16.3,163.2,2.1,0.0,0.0,21.6,0.45,16.1,118
2021-05-07 09:00:00,D,16.3,167.1,2.1,0.0,0.0,23.9,0.06,16.5,113
2021-05-07 10:00:00,D,14.1,287.1,1.2,0.5,0.5,42.5,0.01,16.2,96
2021-05-07 11:00:00,D,14.5,263.6,2.2,7.5,7.0,38.9,0.82,16.6,93
2021-05-07 12:00:00,D,15.0,179.7,1.3,7.5,0.0,31.8,1.32,16.5,89
2021-05-07 13:00:00,D,15.8,259.8,2.5,7.5,0.0,22.8,3.1,16.3,86
2021-05-07 14:00:00,D,16.4,257.8,2.1,7.5,0.0,21.0,3.05,16.8,82
2021-05-07 15:00:00,D,16.6,238.0,1.0,7.5,0.0,23.4,2.61,16.9,81
2021-05-07 16:00:00,D,15.9,258.0,1.5,7.5,0.0,23.5,2.09,16.4,86
2021-05-07 17:00:00,D,15.7,260.5,1.8,7.5,0.0,24.2,1.47,16.0,89
2021-05-07 18:00:00,D,15.2,180.4,0.6,7.5,0.0,29.2,0.82,15.6,93
2021-05-07 19:00:00,D,13.7,172.1,0.8,7.5,0.0,31.3,0.27,14.5,101
2021-05-07 20:00:00,D,12.6,153.9,1.1,7.5,0.0,33.6,0.0,13.6,116
2021-05-07 21:00:00,D,11.9,221.2,0.9,7.5,0.0,35.8,-99.0,13.1,125
2021-05-07 22:00:00,D,11.4,165.0,1.6,7.5,0.0,36.5,-99.0,12.4,122
2021-05-07 23:00:00,D,11.1,167.3,1.2,7.5,0.0,36.9,-99.0,12.0,115
2021-05-08 00:00:00,D,10.7,175.5,0.6,7.5,0.0,37.3,-99.0,11.6,100
2021-05-08 01:00:00,D,10.5,176.4,0.8,0.0,0.0,36.8,-99.0,11.4,103
2021-05-08 02:00:00,D,9.5,162.1,1.6,0.0,0.0,38.9,-99.0,10.8,98
2021-05-08 03:00:00,D,9.4,139.1,1.9,0.0,0.0,41.3,-99.0,10.7,94
2021-05-08 04:00:00,D,9.4,144.9,1.9,0.0,0.0,41.7,-99.0,10.5,94
2021-05-08 05:00:00,D,8.6,154.0,1.3,0.0,0.0,43.1,-99.0,9.9,98
2021-05-08 06:00:00,D,9.0,132.3,1.5,0.0,0.0,40.8,0.0,10.3,104
2021-05-08 07:00:00,D,9.8,131.9,1.5,0.0,0.0,38.1,0.33,11.4,112
2021-05-08 08:00:00,D,11.2,137.7,2.2,0.0,0.0,33.5,0.82,12.6,118
2021-05-08 09:00:00,D,13.5,174.8,1.6,0.0,0.0,27.2,1.67,14.3,123
2021-05-08 10:00:00,D,15.3,164.2,2.4,0.0,0.0,24.5,2.12,15.9,118
2021-05-08 11:00:00,D,16.9,194.0,0.9,0.0,0.0,22.1,2.66,17.4,99
2021-05-08 12:00:00,D,18.9,160.9,2.3,0.0,0.0,21.3,2.77,18.8,84
2021-05-08 13:00:00,D,19.0,238.1,2.1,0.0,0.0,19.8,2.62,19.2,74
2021-05-08 14:00:00,D,20.1,215.9,0.8,0.0,0.0,16.6,3.11,19.6,67
2021-05-08 15:00:00,D,20.6,179.0,2.0,0.0,0.0,17.6,2.18,20.0,63
2021-05-08 16:00:00,D,20.5,161.4,0.8,0.0,0.0,16.9,1.91,19.8,64
2021-05-08 17:00:00,D,19.1,266.2,1.8,0.0,0.0,20.2,0.76,18.9,70
2021-05-08 18:00:00,D,16.9,273.6,3.4,0.0,0.0,29.4,0.39,17.7,82
2021-05-08 19:00:00,D,15.3,269.3,2.9,0.0,0.0,36.1,0.07,16.6,98
2021-05-08 20:00:00,D,14.1,278.5,2.7,0.0,0.0,38.2,0.01,15.6,111
2021-05-08 21:00:00,D,13.7,215.7,0.3,0.0,0.0,39.4,-99.0,15.1,120
2021-05-08 22:00:00,D,13.2,166.7,0.9,0.0,0.0,40.6,-99.0,14.4,122
2021-05-08 23:00:00,D,12.7,158.9,0.8,0.0,0.0,42.0,-99.0,13.9,114
2021-05-09 00:00:00,D,12.4,272.6,1.7,0.0,0.0,39.6,-99.0,13.3,100
2021-05-09 01:00:00,D,11.6,108.6,1.1,0.0,0.0,41.9,-99.0,12.8,95
2021-05-09 02:00:00,D,10.7,315.6,0.2,0.0,0.0,42.5,-99.0,12.0,81
2021-05-09 03:00:00,D,9.7,360.0,0.0,0.0,0.0,43.2,-99.0,11.3,67
2021-05-09 04:00:00,D,9.2,145.0,0.2,0.0,0.0,42.9,-99.0,10.7,68
2021-05-09 05:00:00,D,9.2,122.2,0.3,0.0,0.0,45.1,-99.0,10.3,76
2021-05-09 06:00:00,D,8.9,131.5,0.1,0.0,0.0,46.0,0.01,10.0,81
2021-05-09 07:00:00,D,11.1,147.8,1.6,0.0,0.0,39.7,0.45,12.5,87
2021-05-09 08:00:00,D,13.9,282.9,1.1,0.0,0.0,30.7,1.24,15.1,96
2021-05-09 09:00:00,D,15.2,280.6,2.4,0.0,0.0,26.3,1.79,16.4,101
2021-05-09 10:00:00,D,17.6,282.8,3.4,0.0,0.0,20.0,2.55,17.6,104
2021-05-09 11:00:00,D,18.6,279.8,3.8,0.0,0.0,14.6,3.06,18.1,104
2021-05-09 12:00:00,D,19.7,293.7,3.5,0.0,0.0,13.6,3.4,18.9,102
2021-05-09 13:00:00,D,20.1,281.0,3.1,0.0,0.0,11.0,3.46,19.0,99
2021-05-09 14:00:00,D,20.6,298.9,2.7,0.0,0.0,11.6,3.39,19.5,96
2021-05-09 15:00:00,D,20.7,277.5,3.3,0.0,0.0,11.7,3.07,19.4,86
2021-05-09 16:00:00,D,20.0,278.4,3.4,0.0,0.0,11.4,2.56,19.1,81
2021-05-09 17:00:00,D,19.7,285.2,3.1,0.0,0.0,9.9,1.85,18.4,76
2021-05-09 18:00:00,D,18.6,270.7,3.0,0.0,0.0,11.6,1.13,17.3,85
2021-05-09 19:00:00,D,17.2,264.0,1.7,0.0,0.0,14.5,0.42,16.1,93
2021-05-09 20:00:00,D,16.0,280.9,1.2,0.0,0.0,15.6,0.0,14.9,99
2021-05-09 21:00:00,D,14.6,258.1,0.4,0.0,0.0,19.3,-99.0,14.0,100
2021-05-09 22:00:00,D,14.7,267.3,1.1,0.0,0.0,19.9,-99.0,13.7,104
2021-05-09 23:00:00,D,12.5,161.0,0.8,0.0,0.0,25.1,-99.0,12.4,109
2021-05-10 00:00:00,D,11.6,127.4,0.9,0.0,0.0,28.3,-99.0,11.7,103
2021-05-10 01:00:00,D,10.8,205.1,0.3,0.0,0.0,30.8,-99.0,11.1,122
2021-05-10 02:00:00,D,10.2,179.1,0.9,0.0,0.0,32.3,-99.0,10.7,81
2021-05-10 03:00:00,D,10.8,133.6,1.3,0.0,0.0,33.9,-99.0,11.3,72
2021-05-10 04:00:00,D,11.5,142.0,0.1,0.0,0.0,33.3,-99.0,12.0,75
2021-05-10 05:00:00,D,11.8,57.9,0.3,0.0,0.0,34.2,-99.0,12.7,87
2021-05-10 06:00:00,D,12.3,175.3,1.1,0.0,0.0,35.4,0.0,13.3,95
2021-05-10 07:00:00,D,10.7,190.6,1.5,1.5,1.5,44.4,0.0,12.8,113
2021-05-10 08:00:00,D,10.7,157.6,2.0,2.0,0.5,46.1,0.0,13.0,129
2021-05-10 09:00:00,D,11.1,145.1,2.2,2.0,0.0,47.0,0.02,13.3,124
2021-05-10 10:00:00,D,11.5,169.6,1.7,2.0,0.0,44.4,0.2,13.7,110
2021-05-10 11:00:00,D,11.8,181.8,0.6,2.0,0.0,43.7,0.47,14.1,96
2021-05-10 12:00:00,D,12.5,157.1,1.0,2.0,0.0,41.6,0.56,14.3,81
2021-05-10 13:00:00,D,11.8,146.2,1.5,2.5,0.5,46.9,0.46,14.0,66
2021-05-10 14:00:00,D,11.6,144.2,0.7,3.0,0.5,44.0,0.53,14.1,67
2021-05-10 15:00:00,D,12.4,146.7,1.0,3.0,0.0,44.8,0.5,14.5,80
2021-05-10 16:00:00,D,12.6,149.7,1.8,3.0,0.0,41.8,0.44,14.9,95
2021-05-10 17:00:00,D,12.5,91.4,1.3,3.0,0.0,41.9,0.48,14.7,111
2021-05-10 18:00:00,D,12.4,130.5,1.0,3.0,0.0,42.1,0.26,14.5,129
2021-05-10 19:00:00,D,12.7,123.3,0.9,3.0,0.0,41.4,0.08,14.6,142
2021-05-10 20:00:00,D,12.6,182.5,0.4,3.0,0.0,42.6,0.0,14.3,153
2021-05-10 21:00:00,D,12.4,100.2,1.2,3.0,0.0,42.4,-99.0,14.1,160
2021-05-10 22:00:00,D,12.5,346.7,0.8,3.0,0.0,40.9,-99.0,14.1,153
2021-05-10 23:00:00,D,12.1,321.7,0.4,3.0,0.0,40.3,-99.0,13.2,143
2021-05-11 00:00:00,D,10.6,270.0,0.1,3.0,0.0,46.6,-99.0,12.2,123
2021-05-11 01:00:00,D,10.6,360.0,0.0,0.0,0.0,46.8,-99.0,12.1,108
2021-05-11 02:00:00,D,10.7,360.0,0.0,0.0,0.0,46.4,-99.0,11.9,94
2021-05-11 03:00:00,D,10.2,276.8,0.2,0.0,0.0,48.0,-99.0,11.5,88
2021-05-11 04:00:00,D,10.0,349.0,0.1,0.0,0.0,48.4,-99.0,11.2,88
2021-05-11 05:00:00,D,9.6,360.0,0.0,0.0,0.0,47.1,-99.0,10.7,94
2021-05-11 06:00:00,D,9.7,349.0,1.0,0.0,0.0,46.9,0.04,11.2,108
2021-05-11 07:00:00,D,10.7,360.0,0.0,0.0,0.0,43.8,0.33,12.7,123
2021-05-11 08:00:00,D,12.7,305.7,0.3,0.0,0.0,36.7,0.97,14.8,123
2021-05-11 09:00:00,D,16.0,177.0,0.5,0.0,0.0,28.4,1.65,17.1,115
2021-05-11 10:00:00,D,17.7,133.9,1.0,0.0,0.0,22.4,2.29,18.5,108
2021-05-11 11:00:00,D,19.8,134.5,2.0,0.0,0.0,13.8,2.69,20.1,105
2021-05-11 12:00:00,D,21.8,148.5,2.1,0.0,0.0,15.5,3.17,21.2,101
2021-05-11 13:00:00,D,22.5,153.6,2.8,0.0,0.0,15.3,3.23,21.7,94
2021-05-11 14:00:00,D,22.8,149.2,3.3,0.0,0.0,14.0,2.74,22.2,88
2021-05-11 15:00:00,D,23.6,162.4,3.5,0.0,0.0,15.0,2.67,22.5,84
2021-05-11 16:00:00,D,23.8,157.8,3.7,0.0,0.0,13.9,1.95,22.7,77
2021-05-11 17:00:00,D,23.0,163.2,2.2,0.0,0.0,16.1,1.3,22.0,64
2021-05-11 18:00:00,D,22.3,153.8,3.2,0.0,0.0,16.5,0.59,21.6,66
2021-05-11 19:00:00,D,21.2,152.5,2.9,0.0,0.0,16.9,0.26,20.6,78
2021-05-11 20:00:00,D,20.3,157.8,2.4,0.0,0.0,17.1,0.01,19.3,93
2021-05-11 21:00:00,D,19.6,162.0,1.2,0.0,0.0,15.7,-99.0,18.4,108
2021-05-11 22:00:00,D,19.0,160.9,0.9,0.0,0.0,15.2,-99.0,17.9,112
2021-05-11 23:00:00,D,18.8,173.0,1.1,0.0,0.0,14.2,-99.0,17.6,112
2021-05-12 00:00:00,D,17.5,173.2,0.9,0.0,0.0,15.9,-99.0,16.7,96
2021-05-12 01:00:00,D,16.7,360.0,0.0,0.0,0.0,17.5,-99.0,16.1,83
2021-05-12 02:00:00,D,17.0,162.3,0.9,0.0,0.0,17.5,-99.0,16.4,79
2021-05-12 03:00:00,D,16.0,267.3,0.5,0.0,0.0,20.9,-99.0,15.7,77
2021-05-12 04:00:00,D,15.1,175.8,0.6,0.0,0.0,21.8,-99.0,15.2,79
2021-05-12 05:00:00,D,15.6,280.9,0.9,0.0,0.0,20.6,-99.0,15.4,83
2021-05-12 06:00:00,D,16.6,266.0,0.3,0.0,0.0,17.9,0.01,15.8,89
2021-05-12 07:00:00,D,17.2,277.3,0.3,0.0,0.0,18.5,0.33,16.4,97
2021-05-12 08:00:00,D,18.4,147.7,1.3,0.0,0.0,14.2,0.9,17.6,110
2021-05-12 09:00:00,D,19.7,141.5,1.7,0.0,0.0,12.5,1.68,18.6,123
2021-05-12 10:00:00,D,20.1,149.8,2.1,0.0,0.0,12.6,2.09,19.2,122
2021-05-12 11:00:00,D,21.7,155.5,1.9,0.0,0.0,12.4,2.3,20.9,104
2021-05-12 12:00:00,D,23.1,160.0,2.8,0.0,0.0,13.1,2.48,22.1,84
2021-05-12 13:00:00,D,23.7,175.1,1.9,0.0,0.0,14.3,3.02,22.8,69
2021-05-12 14:00:00,D,24.8,267.8,0.7,0.0,0.0,14.3,3.11,23.9,63
2021-05-12 15:00:00,D,25.4,80.0,0.4,0.0,0.0,14.7,2.92,24.7,56
2021-05-12 16:00:00,D,25.7,347.4,1.1,0.0,0.0,15.0,2.42,24.9,53
2021-05-12 17:00:00,D,26.1,294.8,0.5,0.0,0.0,15.4,1.76,25.5,53
2021-05-12 18:00:00,D,26.0,152.5,1.8,0.0,0.0,16.3,1.06,25.1,55
2021-05-12 19:00:00,D,24.7,159.2,1.5,0.0,0.0,18.6,0.39,24.0,64
2021-05-12 20:00:00,D,22.2,360.0,0.0,0.0,0.0,24.4,0.0,21.9,76
2021-05-12 21:00:00,D,20.4,270.0,0.1,0.0,0.0,29.0,-99.0,20.6,89
2021-05-12 22:00:00,D,19.0,158.8,1.1,0.0,0.0,30.5,-99.0,19.3,89
2021-05-12 23:00:00,D,18.8,267.2,0.2,0.0,0.0,31.6,-99.0,19.0,84
2021-05-13 00:00:00,D,17.6,360.0,0.0,0.0,0.0,34.1,-99.0,18.1,70
2021-05-13 01:00:00,D,16.9,266.2,0.2,0.0,0.0,35.3,-99.0,17.5,64
2021-05-13 02:00:00,D,16.4,360.0,0.0,0.0,0.0,36.3,-99.0,17.1,58
2021-05-13 03:00:00,D,15.5,360.0,0.0,0.0,0.0,38.9,-99.0,16.5,53
2021-05-13 04:00:00,D,15.1,360.0,0.0,0.0,0.0,39.9,-99.0,16.1,51
2021-05-13 05:00:00,D,14.8,360.0,0.0,0.0,0.0,39.4,-99.0,15.8,51
2021-05-13 06:00:00,D,14.7,176.9,0.4,0.0,0.0,39.2,0.01,15.8,57
2021-05-13 07:00:00,D,16.5,180.0,0.1,0.0,0.0,35.5,0.39,17.7,68
2021-05-13 08:00:00,D,19.2,150.4,0.7,0.0,0.0,28.6,1.04,20.2,85
2021-05-13 09:00:00,D,20.5,100.4,0.9,0.0,0.0,25.0,1.74,21.7,103
2021-05-13 10:00:00,D,23.2,150.5,0.8,0.0,0.0,22.7,2.35,23.5,108
2021-05-13 11:00:00,D,24.3,273.3,1.1,0.0,0.0,21.3,2.89,24.7,100
2021-05-13 12:00:00,D,25.2,352.0,1.3,0.0,0.0,18.6,3.19,25.6,83
2021-05-13 13:00:00,D,26.7,264.0,0.8,0.0,0.0,19.1,3.31,26.7,63
2021-05-13 14:00:00,D,27.8,109.6,0.8,0.0,0.0,18.9,3.06,27.7,50
2021-05-13 15:00:00,D,28.4,275.8,0.9,0.0,0.0,18.6,2.73,28.3,42
2021-05-13 16:00:00,D,27.9,285.1,1.8,0.0,0.0,20.2,2.25,27.9,41
2021-05-13 17:00:00,D,27.0,278.1,1.9,0.0,0.0,20.7,1.63,27.1,45
2021-05-13 18:00:00,D,26.0,271.1,2.0,0.0,0.0,22.5,0.93,26.2,55
2021-05-13 19:00:00,D,25.0,277.7,1.6,0.0,0.0,23.6,0.35,25.2,78
2021-05-13 20:00:00,D,23.9,251.6,0.2,0.0,0.0,26.1,0.0,23.9,101
2021-05-13 21:00:00,D,22.4,270.0,0.6,0.0,0.0,29.4,-99.0,22.7,114
2021-05-13 22:00:00,D,21.2,255.0,0.1,0.0,0.0,33.7,-99.0,21.7,113
2021-05-13 23:00:00,D,19.9,265.5,0.1,0.0,0.0,36.2,-99.0,20.8,100
2021-05-14 00:00:00,D,19.3,360.0,0.0,0.0,0.0,37.3,-99.0,20.0,80
2021-05-14 01:00:00,D,18.4,360.0,0.0,0.0,0.0,-99.0,-99.0,19.4,63
2021-05-14 02:00:00,D,17.8,360.0,0.0,0.0,0.0,-99.0,-99.0,18.7,30
2021-05-14 03:00:00,D,17.2,177.3,0.2,0.0,0.0,-99.0,-99.0,18.4,30
2021-05-14 04:00:00,D,17.0,360.0,0.0,0.0,0.0,-99.0,-99.0,18.1,39
2021-05-14 05:00:00,D,17.0,135.9,0.8,0.0,0.0,-99.0,-99.0,18.1,48
