tm,branch_id,ta,wd,ws,rn_day,rn_hr1,hm,si,ta_chi,heat_demand
2022022815,D,12.2,137.0,2.2,0.0,0.0,28.4,0.99,11.3,244
2022022816,D,12.9,126.3,1.9,0.0,0.0,25.7,1.21,12.0,239
2022022817,D,13.0,143.0,0.3,0.0,0.0,25.6,0.78,12.1,235
2022022818,D,12.4,158.8,0.9,0.0,0.0,20.9,0.3,11.1,238
2022022819,D,10.7,110.8,0.3,0.0,0.0,26.1,0.0,8.8,246
2022022820,D,8.9,138.9,0.6,0.0,0.0,29.7,-99.0,6.6,260
2022022821,D,7.7,209.7,0.4,0.0,0.0,35.0,-99.0,5.6,290
2022022822,D,6.7,128.3,1.1,0.0,0.0,40.7,-99.0,4.5,313
2022022823,D,6.1,136.9,0.2,0.0,0.0,42.4,-99.0,4.4,324
2022030100,D,6.2,-99.0,-99.0,0.0,0.0,44.4,-99.0,4.7,311
2022030101,D,6.3,230.5,0.3,0.0,0.0,46.4,-99.0,4.7,270
2022030102,D,6.5,144.0,1.2,0.0,0.0,50.0,-99.0,5.1,258
2022030103,D,6.2,321.5,0.4,0.5,0.5,61.4,-99.0,4.5,237
2022030104,D,5.5,257.0,0.5,1.0,0.5,72.2,-99.0,4.3,222
2022030105,D,5.4,182.7,0.5,2.0,1.0,79.2,-99.0,4.4,206
2022030106,D,5.4,360.0,0.0,2.5,0.5,81.6,-99.0,4.4,228
2022030107,D,5.7,122.8,0.2,2.5,0.0,84.0,-99.0,4.6,252
2022030108,D,6.0,120.7,0.5,2.5,0.0,85.2,0.0,4.9,263
2022030109,D,6.6,127.5,1.6,3.0,0.5,87.1,0.15,5.6,272
2022030110,D,7.2,123.9,1.1,3.0,0.0,87.7,0.33,6.3,273
2022030111,D,7.7,141.5,1.4,3.0,0.0,87.6,0.46,6.9,275
2022030112,D,7.8,266.0,1.1,3.0,0.0,86.9,0.26,6.9,270
2022030113,D,8.4,150.0,1.1,3.0,0.0,87.7,0.5,7.7,262
2022030114,D,9.4,276.6,1.6,3.0,0.0,79.7,0.81,8.2,247
2022030115,D,9.7,239.5,3.0,3.0,0.0,66.0,1.31,7.9,224
2022030116,D,10.6,234.7,2.9,3.0,0.0,59.6,1.6,8.6,212
2022030117,D,9.7,257.7,2.7,3.0,0.0,63.2,1.03,7.4,199
2022030118,D,8.6,248.0,3.0,3.0,0.0,60.5,0.39,6.0,203
2022030119,D,6.9,253.5,3.3,3.0,0.0,62.4,0.01,4.2,248
2022030120,D,6.0,271.4,1.7,3.0,0.0,63.6,-99.0,3.5,300
2022030121,D,5.0,275.4,1.7,3.0,0.0,61.0,-99.0,3.5,366
2022030122,D,4.2,257.6,2.2,3.0,0.0,59.2,-99.0,1.3,390
2022030123,D,3.2,272.5,2.3,3.0,0.0,50.3,-99.0,0.1,364
2022030200,D,2.4,273.9,2.4,3.0,0.0,46.4,-99.0,-0.5,338
2022030201,D,2.0,272.0,1.3,0.0,0.0,44.1,-99.0,0.1,281
2022030202,D,1.4,284.5,0.5,0.0,0.0,44.9,-99.0,-0.6,259
2022030203,D,-0.1,360.0,0.0,0.0,0.0,50.3,-99.0,-1.7,247
2022030204,D,-0.9,124.2,1.1,0.0,0.0,57.8,-99.0,-2.5,251
2022030205,D,-1.3,119.9,1.0,0.0,0.0,60.2,-99.0,-2.9,269
2022030206,D,-1.6,148.7,0.7,0.0,0.0,62.6,-99.0,-3.2,290
2022030207,D,-1.6,136.2,0.1,0.0,0.0,65.0,-99.0,-3.2,315
2022030208,D,-0.2,119.7,1.6,0.0,0.0,68.1,0.2,-1.9,341
2022030209,D,2.9,125.3,2.3,0.0,0.0,61.8,0.91,0.1,342
2022030210,D,5.4,133.8,1.5,0.0,0.0,48.0,1.57,4.2,318
2022030211,D,7.3,64.9,0.5,0.0,0.0,36.5,2.12,6.3,296
2022030212,D,9.3,145.6,2.7,0.0,0.0,29.2,2.59,7.7,276
2022030213,D,9.6,273.5,3.0,0.0,0.0,27.2,2.77,7.4,261
2022030214,D,10.4,266.2,1.8,0.0,0.0,23.6,2.72,8.5,247
2022030215,D,10.3,254.2,2.7,0.0,0.0,29.6,2.41,7.9,237
2022030216,D,10.2,250.2,2.2,0.0,0.0,31.3,1.83,7.8,231
2022030217,D,9.1,247.4,2.5,0.0,0.0,36.1,1.2,6.7,230
2022030218,D,7.6,282.3,2.6,0.0,0.0,43.6,0.47,4.9,238
2022030219,D,6.5,265.1,1.2,0.0,0.0,50.2,0.03,5.4,256
2022030220,D,5.8,151.3,1.0,0.0,0.0,57.6,-99.0,4.7,292
2022030221,D,5.4,157.3,1.8,0.0,0.0,61.1,-99.0,4.2,313
2022030222,D,5.2,148.5,1.6,0.0,0.0,64.6,-99.0,3.6,316
2022030223,D,4.9,128.8,1.9,0.0,0.0,66.4,-99.0,2.9,293
2022030300,D,4.4,120.9,1.1,0.0,0.0,68.0,-99.0,2.6,259
2022030301,D,4.4,142.2,1.7,0.0,0.0,70.6,-99.0,2.8,286
2022030302,D,4.4,119.4,1.7,0.0,0.0,72.4,-99.0,2.9,260
2022030303,D,4.1,149.3,1.7,0.0,0.0,76.5,-99.0,2.4,250
2022030304,D,4.1,159.4,2.4,0.0,0.0,79.3,-99.0,0.7,250
2022030305,D,3.5,49.1,0.2,0.0,0.0,79.5,-99.0,1.3,253
2022030306,D,2.4,128.4,0.5,0.0,0.0,80.0,-99.0,0.4,268
2022030307,D,1.5,360.0,0.0,0.0,0.0,82.2,-99.0,-0.2,281
2022030308,D,2.0,360.0,0.0,0.0,0.0,85.1,0.1,0.4,290
2022030309,D,5.0,130.9,1.3,0.0,0.0,83.7,0.48,3.7,285
2022030310,D,7.3,156.0,1.2,0.0,0.0,71.1,1.37,6.4,272
2022030311,D,9.2,139.0,1.3,0.0,0.0,48.6,2.1,8.3,249
2022030312,D,11.1,128.0,3.2,0.0,0.0,39.1,2.54,10.1,225
2022030313,D,12.7,135.0,3.0,0.0,0.0,25.5,2.63,11.7,205
2022030314,D,12.7,276.0,2.3,0.0,0.0,23.4,2.63,12.3,198
2022030315,D,13.9,296.6,2.2,0.0,0.0,17.5,2.34,12.9,194
2022030316,D,13.4,282.6,2.8,0.0,0.0,18.7,1.82,12.4,199
2022030317,D,12.5,297.2,2.8,0.0,0.0,18.5,1.15,11.5,208
2022030318,D,11.5,267.2,1.9,0.0,0.0,20.8,0.44,10.2,224
2022030319,D,9.7,267.8,1.3,0.0,0.0,24.4,0.01,7.9,259
2022030320,D,8.7,256.9,0.8,0.0,0.0,26.8,-99.0,6.2,284
2022030321,D,7.0,284.7,0.1,0.0,0.0,31.8,-99.0,4.4,303
2022030322,D,5.4,120.9,0.8,0.0,0.0,36.6,-99.0,3.1,297
2022030323,D,4.5,97.5,0.1,0.0,0.0,38.7,-99.0,2.2,281
2022030400,D,3.9,360.0,0.0,0.0,0.0,41.6,-99.0,1.5,257
2022030401,D,3.2,360.0,0.0,0.0,0.0,45.6,-99.0,0.7,263
2022030402,D,3.0,256.5,0.6,0.0,0.0,51.7,-99.0,0.4,250
2022030403,D,2.1,233.8,0.2,0.0,0.0,56.5,-99.0,0.0,243
2022030404,D,1.4,119.5,0.6,0.0,0.0,57.9,-99.0,-0.8,230
2022030405,D,1.0,143.6,0.3,0.0,0.0,60.4,-99.0,-0.9,233
2022030406,D,0.8,133.2,0.1,0.0,0.0,62.0,-99.0,-1.1,244
2022030407,D,0.6,360.0,0.0,0.0,0.0,63.6,-99.0,-1.0,291
2022030408,D,1.9,263.7,0.1,0.0,0.0,66.0,0.15,0.7,346
2022030409,D,5.3,121.7,2.0,0.0,0.0,60.3,0.54,3.4,354
2022030410,D,7.7,110.0,1.3,0.0,0.0,51.6,0.71,7.1,342
2022030411,D,10.8,140.7,2.2,0.0,0.0,55.5,1.79,9.1,280
2022030412,D,13.6,152.8,2.1,0.0,0.0,46.1,2.24,12.7,261
2022030413,D,14.6,166.5,2.9,0.0,0.0,39.0,2.33,14.2,238
2022030414,D,16.3,159.1,5.0,0.0,0.0,30.5,2.13,15.8,241
2022030415,D,15.2,157.5,3.3,0.0,0.0,29.0,1.09,14.4,227
2022030416,D,14.5,169.7,2.9,0.0,0.0,24.1,0.47,13.6,223
2022030417,D,14.0,189.2,2.0,0.0,0.0,27.2,0.24,13.0,213
2022030418,D,13.2,238.6,4.2,0.0,0.0,43.7,0.16,12.2,226
2022030419,D,11.9,231.2,2.7,0.0,0.0,54.1,0.0,11.0,229
2022030420,D,11.0,189.0,1.7,0.0,0.0,63.9,-99.0,10.1,242
2022030421,D,10.3,139.0,1.1,0.0,0.0,68.6,-99.0,9.0,289
2022030422,D,9.5,193.1,1.3,0.0,0.0,70.8,-99.0,7.8,277
2022030423,D,8.2,261.8,3.7,0.0,0.0,64.6,-99.0,5.3,264
2022030500,D,7.1,262.2,2.6,0.0,0.0,68.5,-99.0,4.8,245
2022030501,D,6.5,271.5,1.7,0.0,0.0,71.0,-99.0,4.5,242
2022030502,D,5.9,271.2,2.1,0.0,0.0,68.6,-99.0,3.6,234
2022030503,D,5.1,244.3,3.7,0.0,0.0,40.1,-99.0,1.9,227
2022030504,D,4.4,262.1,2.4,0.0,0.0,38.9,-99.0,1.6,228
2022030505,D,3.4,262.2,3.8,0.0,0.0,50.3,-99.0,0.0,257
2022030506,D,2.6,277.6,2.3,0.0,0.0,44.2,-99.0,-0.5,285
2022030507,D,2.0,264.4,2.1,0.0,0.0,39.4,0.0,-1.3,300
2022030508,D,1.9,309.0,3.3,0.0,0.0,23.9,0.17,-2.0,301
2022030509,D,3.1,296.7,3.4,0.0,0.0,19.4,0.84,-0.6,288
2022030510,D,4.2,268.3,4.0,0.0,0.0,16.2,1.59,0.3,273
2022030511,D,4.9,271.4,6.0,0.0,0.0,20.0,2.18,0.7,260
2022030512,D,5.4,274.8,4.5,0.0,0.0,19.9,2.66,2.0,255
2022030513,D,6.0,260.8,4.6,0.0,0.0,19.5,2.9,2.5,246
2022030514,D,6.0,264.8,6.0,0.0,0.0,23.0,2.83,2.2,238
2022030515,D,6.7,288.9,4.2,0.0,0.0,22.0,2.47,3.4,236
2022030516,D,6.7,264.8,4.7,0.0,0.0,24.2,2.01,3.1,233
2022030517,D,6.2,261.1,4.1,0.0,0.0,25.6,1.3,2.9,234
2022030518,D,5.8,274.6,4.5,0.0,0.0,27.4,0.54,2.1,234
2022030519,D,4.6,242.7,3.1,0.0,0.0,29.7,0.02,1.3,246
2022030520,D,3.4,298.9,3.4,0.0,0.0,28.7,-99.0,-0.6,267
2022030521,D,2.5,285.3,2.8,0.0,0.0,29.5,-99.0,-0.9,319
2022030522,D,1.9,282.2,2.4,0.0,0.0,31.6,-99.0,-1.3,339
2022030523,D,1.5,286.9,1.3,0.0,0.0,30.3,-99.0,0.7,307
2022030600,D,1.4,284.5,1.7,0.0,0.0,30.3,-99.0,-1.3,295
2022030601,D,1.4,273.7,1.5,0.0,0.0,31.8,-99.0,0.2,282
2022030602,D,1.3,269.9,1.4,0.0,0.0,33.5,-99.0,0.2,282
2022030603,D,1.4,297.6,2.4,0.0,0.0,32.6,-99.0,-2.2,281
2022030604,D,1.0,285.1,2.9,0.0,0.0,33.7,-99.0,-2.9,281
2022030605,D,0.6,278.7,1.9,0.0,0.0,33.6,-99.0,-2.7,279
2022030606,D,0.4,287.1,1.4,0.0,0.0,32.9,-99.0,-2.5,273
2022030607,D,0.1,277.0,1.6,0.0,0.0,32.2,0.0,-1.1,268
2022030608,D,1.3,277.2,1.4,0.0,0.0,28.3,0.2,0.1,270
2022030609,D,2.5,297.5,2.8,0.0,0.0,24.0,0.94,-0.7,276
2022030610,D,3.1,319.5,4.2,0.0,0.0,21.8,1.7,-0.3,285
2022030611,D,5.1,307.4,1.7,0.0,0.0,19.4,2.34,2.5,300
2022030612,D,5.5,342.3,3.9,0.0,0.0,16.1,2.7,2.7,299
2022030613,D,6.6,288.9,2.1,0.0,0.0,16.3,2.92,4.7,258
2022030614,D,7.1,314.0,3.6,0.0,0.0,14.9,2.85,4.6,228
2022030615,D,8.4,316.5,2.6,0.0,0.0,13.7,2.54,6.0,219
2022030616,D,8.4,300.7,3.0,0.0,0.0,13.0,1.96,5.7,220
2022030617,D,8.4,343.9,3.0,0.0,0.0,13.3,1.3,5.8,226
2022030618,D,5.6,232.0,2.2,0.0,0.0,29.7,0.5,2.8,232
2022030619,D,3.6,252.1,2.4,0.0,0.0,33.5,0.01,0.9,256
2022030620,D,3.1,139.2,1.5,0.0,0.0,36.3,-99.0,2.1,294
2022030621,D,2.6,100.9,0.7,0.0,0.0,45.1,-99.0,1.3,317
2022030622,D,2.3,268.5,0.2,0.0,0.0,48.9,-99.0,0.2,325
2022030623,D,1.2,111.6,1.2,0.0,0.0,51.4,-99.0,-0.5,318
2022030700,D,0.4,135.5,0.2,0.0,0.0,53.6,-99.0,-1.2,301
2022030701,D,-0.1,360.0,0.0,0.0,0.0,56.6,-99.0,-1.8,253
2022030702,D,-0.4,360.0,0.0,0.0,0.0,59.8,-99.0,-2.1,252
2022030703,D,-0.9,360.0,0.0,0.0,0.0,60.9,-99.0,-2.8,236
2022030704,D,-1.1,140.3,0.7,0.0,0.0,62.9,-99.0,-2.9,210
2022030705,D,-1.5,144.6,0.1,0.0,0.0,64.0,-99.0,-3.2,206
2022030706,D,-1.5,360.0,0.0,0.0,0.0,65.5,-99.0,-3.3,240
2022030707,D,-1.8,360.0,0.0,0.0,0.0,66.6,0.0,-3.3,293
2022030708,D,-1.0,140.7,0.7,0.0,0.0,68.6,0.15,-2.1,337
2022030709,D,2.1,125.7,1.3,0.0,0.0,63.0,0.84,1.1,353
2022030710,D,4.2,56.2,0.6,0.0,0.0,52.4,1.37,3.5,332
2022030711,D,6.7,113.8,2.3,0.0,0.0,38.7,1.98,4.7,296
2022030712,D,7.6,158.9,1.7,0.0,0.0,32.9,2.37,7.0,256
2022030713,D,9.0,81.7,1.1,0.0,0.0,26.0,2.38,8.5,230
2022030714,D,10.4,145.5,2.3,0.0,0.0,23.1,2.16,9.5,207
2022030715,D,11.6,337.7,1.2,0.0,0.0,20.4,2.1,10.3,186
2022030716,D,11.0,290.8,1.7,0.0,0.0,19.8,1.51,9.0,173
2022030717,D,9.7,271.5,2.2,0.0,0.0,23.6,0.64,7.9,187
2022030718,D,8.5,280.4,2.8,0.0,0.0,26.3,0.33,6.1,224
2022030719,D,7.3,257.3,1.2,0.0,0.0,27.8,0.01,6.0,264
2022030720,D,6.2,290.3,1.2,0.0,0.0,34.9,-99.0,4.5,293
2022030721,D,5.4,268.4,1.1,0.0,0.0,29.8,-99.0,3.2,318
2022030722,D,4.5,312.7,0.2,0.0,0.0,33.0,-99.0,2.2,332
2022030723,D,3.5,150.7,0.9,0.0,0.0,39.5,-99.0,1.6,325
2022030800,D,2.8,360.0,0.0,0.0,0.0,39.8,-99.0,0.9,315
2022030801,D,2.5,360.0,0.0,0.0,0.0,41.8,-99.0,0.5,307
2022030802,D,1.9,122.2,0.8,0.0,0.0,42.3,-99.0,0.0,280
2022030803,D,1.4,360.0,0.0,0.0,0.0,44.0,-99.0,-0.5,272
2022030804,D,0.9,360.0,0.0,0.0,0.0,46.3,-99.0,-1.0,269
2022030805,D,0.9,360.0,0.0,0.0,0.0,47.1,-99.0,-0.7,277
2022030806,D,1.2,360.0,0.0,0.0,0.0,49.1,-99.0,-0.2,302
2022030807,D,1.8,162.8,0.1,0.0,0.0,49.4,0.0,0.4,325
2022030808,D,2.7,134.6,0.1,0.0,0.0,49.2,0.09,1.6,337
2022030809,D,4.8,139.4,0.8,0.0,0.0,44.5,0.61,3.8,336
2022030810,D,8.0,141.0,1.1,0.0,0.0,43.4,1.48,6.7,319
2022030811,D,10.2,166.6,1.7,0.0,0.0,45.5,2.11,9.1,285
2022030812,D,11.3,125.6,2.7,0.0,0.0,41.8,2.46,10.5,260
2022030813,D,11.9,153.9,3.4,0.0,0.0,40.4,2.51,11.4,227
2022030814,D,13.0,283.0,2.2,0.0,0.0,36.0,2.42,12.3,211
2022030815,D,14.2,243.8,1.8,0.0,0.0,33.3,2.14,13.1,199
2022030816,D,13.7,265.1,2.4,0.0,0.0,35.6,1.87,12.8,194
2022030817,D,12.8,287.7,2.6,0.0,0.0,43.4,1.05,11.8,206
2022030818,D,11.2,271.9,2.1,0.0,0.0,46.7,0.25,9.5,221
2022030819,D,9.6,251.4,1.1,0.0,0.0,53.1,0.02,8.3,241
2022030820,D,8.7,295.6,0.6,0.0,0.0,55.5,-99.0,6.6,249
2022030821,D,8.0,288.9,0.8,0.0,0.0,59.7,-99.0,5.5,254
2022030822,D,7.0,269.7,0.7,0.0,0.0,63.8,-99.0,4.6,255
2022030823,D,6.0,253.2,0.6,0.0,0.0,66.3,-99.0,3.6,251
2022030900,D,5.2,266.8,0.7,0.0,0.0,70.5,-99.0,2.6,239
2022030901,D,4.2,261.1,0.4,0.0,0.0,73.6,-99.0,1.9,267
2022030902,D,3.6,229.4,0.4,0.0,0.0,76.3,-99.0,1.3,244
2022030903,D,2.9,360.0,0.0,0.0,0.0,76.9,-99.0,0.8,227
2022030904,D,2.8,271.6,1.0,0.0,0.0,79.8,-99.0,0.6,218
2022030905,D,2.3,133.2,0.4,0.0,0.0,79.9,-99.0,0.4,217
2022030906,D,2.3,360.0,0.0,0.0,0.0,81.3,-99.0,0.5,258
2022030907,D,2.3,360.0,0.0,0.0,0.0,82.3,0.0,0.7,286
2022030908,D,3.1,360.0,0.0,0.0,0.0,84.3,0.12,1.6,295
2022030909,D,5.9,133.3,1.3,0.0,0.0,82.1,0.67,4.6,292
2022030910,D,8.4,229.8,0.3,0.0,0.0,73.3,1.36,7.4,261
2022030911,D,11.0,104.5,1.5,0.0,0.0,58.4,2.02,10.0,217
2022030912,D,12.5,325.0,1.3,0.0,0.0,48.2,2.49,11.8,186
2022030913,D,14.3,329.9,1.2,0.0,0.0,36.7,2.68,13.6,173
2022030914,D,16.1,123.1,1.1,0.0,0.0,27.1,2.63,15.1,171
2022030915,D,16.7,122.1,2.5,0.0,0.0,33.8,2.3,15.5,175
2022030916,D,16.5,219.2,1.4,0.0,0.0,35.4,1.77,15.3,208
2022030917,D,15.5,251.6,1.7,0.0,0.0,37.2,1.17,14.3,222
2022030918,D,13.8,247.1,1.9,0.0,0.0,40.2,0.49,12.6,232
2022030919,D,12.1,244.5,0.5,0.0,0.0,41.6,0.01,10.5,235
2022030920,D,10.8,268.1,0.7,0.0,0.0,42.0,-99.0,8.2,241
2022030921,D,9.2,360.0,0.0,0.0,0.0,43.0,-99.0,6.7,241
2022030922,D,7.8,360.0,0.0,0.0,0.0,50.1,-99.0,5.3,235
2022030923,D,6.6,129.6,0.6,0.0,0.0,53.9,-99.0,4.2,226
2022031000,D,5.6,-99.0,-99.0,0.0,0.0,56.9,-99.0,3.2,213
2022031001,D,5.3,360.0,0.0,0.0,0.0,58.1,-99.0,3.1,238
2022031002,D,5.1,273.7,0.9,0.0,0.0,61.5,-99.0,2.6,221
2022031003,D,4.5,140.7,0.3,0.0,0.0,64.1,-99.0,2.0,208
2022031004,D,4.4,255.4,0.2,0.0,0.0,66.7,-99.0,2.4,210
2022031005,D,5.0,149.5,0.1,0.0,0.0,66.7,-99.0,3.2,224
2022031006,D,5.1,152.4,1.0,0.0,0.0,66.0,-99.0,3.2,249
2022031007,D,5.0,277.2,0.6,0.0,0.0,66.2,0.0,3.1,282
2022031008,D,5.4,23.4,0.1,0.0,0.0,66.6,0.18,3.9,307
2022031009,D,8.0,122.6,0.6,0.0,0.0,60.6,0.77,6.9,304
2022031010,D,11.5,143.0,1.2,0.0,0.0,42.8,1.32,10.6,278
2022031011,D,14.6,139.0,4.0,0.0,0.0,22.1,1.94,13.7,235
2022031012,D,15.8,132.5,3.0,0.0,0.0,17.7,2.25,15.3,208
2022031013,D,16.7,182.7,2.5,0.0,0.0,17.9,2.46,16.2,185
2022031014,D,17.6,149.7,1.7,0.0,0.0,15.2,2.17,16.8,173
2022031015,D,17.9,135.1,2.7,0.0,0.0,15.7,2.01,16.9,161
2022031016,D,17.3,211.3,1.1,0.0,0.0,16.0,1.41,16.4,150
2022031017,D,16.7,270.3,2.3,0.0,0.0,17.6,0.74,15.7,155
2022031018,D,15.4,284.3,1.9,0.0,0.0,22.9,0.4,14.1,172
2022031019,D,13.7,270.1,1.1,0.0,0.0,29.5,0.01,11.9,196
2022031020,D,12.2,261.4,0.4,0.0,0.0,32.4,-99.0,9.7,210
2022031021,D,10.6,360.0,0.0,0.0,0.0,34.8,-99.0,8.1,221
2022031022,D,9.1,127.9,0.4,0.0,0.0,38.7,-99.0,6.5,229
2022031023,D,8.4,360.0,0.0,0.0,0.0,41.8,-99.0,5.7,230
2022031100,D,7.3,360.0,0.0,0.0,0.0,44.9,-99.0,4.7,223
2022031101,D,6.6,360.0,0.0,0.0,0.0,47.9,-99.0,4.1,213
2022031102,D,6.0,360.0,0.0,0.0,0.0,49.6,-99.0,3.5,204
2022031103,D,5.6,360.0,0.0,0.0,0.0,51.8,-99.0,3.3,201
2022031104,D,6.1,171.1,0.3,0.0,0.0,53.9,-99.0,3.7,206
2022031105,D,6.6,360.0,0.0,0.0,0.0,53.1,-99.0,4.2,210
2022031106,D,6.5,259.7,0.2,0.0,0.0,53.2,-99.0,4.0,221
2022031107,D,5.8,360.0,0.0,0.0,0.0,55.9,0.0,3.7,241
2022031108,D,7.0,360.0,0.0,0.0,0.0,55.8,0.05,5.5,305
2022031109,D,8.8,137.1,0.7,0.0,0.0,52.3,0.35,7.8,289
2022031110,D,10.3,329.1,0.8,0.0,0.0,49.0,0.46,9.2,256
2022031111,D,11.6,254.9,0.3,0.0,0.0,47.4,0.45,10.4,230
2022031112,D,15.0,154.2,0.8,0.0,0.0,42.0,1.67,14.1,212
2022031113,D,17.5,72.5,1.0,0.0,0.0,46.7,2.55,16.6,199
2022031114,D,19.1,95.7,1.2,0.0,0.0,43.4,2.46,17.9,186
2022031115,D,18.6,355.4,1.6,0.0,0.0,44.6,1.4,18.2,168
2022031116,D,19.2,76.7,0.3,0.0,0.0,44.0,1.22,18.3,157
2022031117,D,19.1,266.2,1.4,0.0,0.0,45.8,0.73,17.9,149
2022031118,D,17.7,261.2,2.5,0.0,0.0,51.7,0.36,16.6,148
2022031119,D,16.2,278.7,1.7,0.0,0.0,56.2,0.02,15.0,162
2022031120,D,15.5,301.1,1.1,0.0,0.0,58.3,-99.0,13.4,202
2022031121,D,14.8,351.8,1.3,0.0,0.0,59.9,-99.0,12.4,234
2022031122,D,13.7,192.4,0.1,0.0,0.0,61.8,-99.0,11.3,232
2022031123,D,12.2,136.1,0.6,0.0,0.0,65.0,-99.0,9.8,217
2022031200,D,11.0,360.0,0.0,0.0,0.0,68.2,-99.0,8.5,209
2022031201,D,10.1,307.8,0.3,0.0,0.0,72.0,-99.0,7.6,207
2022031202,D,9.0,142.1,0.4,0.0,0.0,73.7,-99.0,6.5,173
2022031203,D,8.5,124.9,1.0,0.0,0.0,76.1,-99.0,6.0,162
2022031204,D,7.7,360.0,0.0,0.0,0.0,76.8,-99.0,5.3,162
2022031205,D,7.2,180.9,0.2,0.0,0.0,78.8,-99.0,4.9,170
2022031206,D,7.3,277.6,0.3,0.0,0.0,80.8,-99.0,4.9,180
2022031207,D,7.2,151.5,0.7,0.0,0.0,80.5,0.0,4.8,188
2022031208,D,8.0,360.0,0.0,0.0,0.0,82.2,0.05,6.3,203
2022031209,D,9.8,360.0,0.0,0.0,0.0,79.7,0.2,8.8,225
2022031210,D,12.1,146.1,0.4,0.0,0.0,71.9,0.89,11.5,232
2022031211,D,15.5,138.0,3.2,0.0,0.0,59.7,1.73,15.0,213
2022031212,D,18.7,282.3,0.4,0.0,0.0,51.5,1.77,17.9,196
2022031213,D,19.9,181.9,1.4,0.0,0.0,50.9,1.64,19.2,169
2022031214,D,21.2,159.4,1.2,0.0,0.0,46.8,2.07,20.3,155
2022031215,D,21.4,201.7,1.5,0.0,0.0,45.6,1.52,20.4,146
2022031216,D,20.9,161.3,2.0,0.0,0.0,49.1,1.11,20.1,137
2022031217,D,20.1,161.5,2.5,0.0,0.0,57.5,0.61,19.1,142
2022031218,D,18.6,163.6,2.5,0.0,0.0,66.2,0.07,17.5,153
2022031219,D,17.7,140.2,2.3,0.0,0.0,72.6,0.0,16.7,178
2022031220,D,17.1,153.7,0.4,0.0,0.0,74.1,-99.0,16.1,190
2022031221,D,16.6,144.7,1.3,0.0,0.0,74.7,-99.0,15.4,187
2022031222,D,16.4,142.9,0.9,0.0,0.0,74.5,-99.0,15.4,184
2022031223,D,16.2,139.0,1.4,0.0,0.0,73.2,-99.0,15.4,179
2022031300,D,16.5,163.2,1.3,0.0,0.0,66.3,-99.0,15.7,191
2022031301,D,16.0,286.6,1.0,0.0,0.0,69.8,-99.0,14.4,174
2022031302,D,12.8,4.9,0.4,2.0,2.0,82.3,-99.0,11.7,162
2022031303,D,12.5,140.4,1.2,6.5,4.5,87.3,-99.0,11.6,155
2022031304,D,13.4,148.6,2.6,12.0,5.5,91.1,-99.0,12.8,153
2022031305,D,14.5,149.8,2.0,12.5,0.5,91.3,-99.0,13.9,155
2022031306,D,14.5,128.0,1.3,13.5,1.0,90.8,-99.0,13.8,162
2022031307,D,14.3,141.1,1.0,15.0,1.5,90.8,0.0,13.5,172
2022031308,D,14.1,145.9,1.2,18.0,3.0,91.1,0.0,13.2,181
2022031309,D,13.7,136.3,1.3,19.0,1.0,91.1,0.01,12.9,189
2022031310,D,13.6,276.8,1.8,19.5,0.5,90.9,0.0,12.8,190
2022031311,D,13.4,194.2,1.0,19.5,0.0,90.8,0.02,12.7,181
2022031312,D,13.5,288.5,0.8,19.5,0.0,90.8,0.12,12.6,161
2022031313,D,13.6,103.8,0.3,19.5,0.0,90.8,0.13,12.7,150
2022031314,D,13.7,259.1,1.0,19.5,0.0,90.4,0.27,12.8,145
2022031315,D,14.2,296.3,0.2,19.5,0.0,89.8,0.45,13.3,145
2022031316,D,13.7,240.0,0.8,19.5,0.0,88.4,0.38,13.1,150
2022031317,D,14.1,314.9,0.7,19.5,0.0,88.0,0.39,13.3,175
2022031318,D,14.1,326.0,0.4,19.5,0.0,86.8,0.07,13.2,195
2022031319,D,13.8,315.5,1.6,19.5,0.0,85.6,0.0,12.9,214
2022031320,D,13.8,328.3,0.2,19.5,0.0,86.0,-99.0,12.8,220
2022031321,D,13.3,360.0,0.0,19.5,0.0,85.7,-99.0,12.1,220
2022031322,D,12.6,260.0,0.5,19.5,0.0,87.2,-99.0,11.3,214
2022031323,D,12.2,328.4,0.5,19.5,0.0,88.6,-99.0,10.9,198
2022031400,D,12.3,360.0,0.0,19.5,0.0,89.3,-99.0,11.0,186
2022031401,D,12.2,332.7,0.4,0.0,0.0,89.5,-99.0,10.7,177
2022031402,D,11.9,136.3,0.7,0.0,0.0,90.1,-99.0,10.4,157
2022031403,D,11.9,241.2,0.1,0.0,0.0,89.6,-99.0,10.3,145
2022031404,D,11.5,103.1,0.7,0.0,0.0,89.0,-99.0,10.1,128
2022031405,D,10.9,132.6,1.1,0.0,0.0,88.5,-99.0,9.6,131
2022031406,D,10.7,251.7,0.4,0.0,0.0,87.6,-99.0,9.7,164
2022031407,D,10.7,43.8,0.3,0.0,0.0,86.8,0.0,9.9,210
2022031408,D,11.0,47.4,1.6,0.0,0.0,85.8,0.07,10.3,255
2022031409,D,12.0,129.8,3.7,0.0,0.0,85.2,0.17,11.2,292
2022031410,D,12.8,127.8,4.7,0.0,0.0,83.1,0.51,12.1,254
2022031411,D,14.2,131.6,3.7,0.0,0.0,81.0,0.75,13.5,216
2022031412,D,15.2,150.2,2.4,0.0,0.0,77.6,0.32,14.4,191
2022031413,D,13.6,175.0,2.8,0.5,0.5,80.2,0.09,12.2,171
